log_id,user_id,product_id,session_id,action,timestamp,is_valid_action,user_name,email,signup_date,duplicate_email_flag,invalid_email_flag,product_name,category,price
4470,178,320,sess_2224,add_to_cart,2026-03-03 10:29:59.203543,True,Laura Barnes,jgrimes@example.com,2023-05-03,0,0,And,Books,207.35
11271,1098,832,sess_2224,view,2026-03-24 08:18:33.237113,True,Alison Lopez,wmitchell@example.net,2025-03-04,0,0,Hair,Sports,169.68
13310,639,1048,sess_2226,add_to_cart,2026-02-12 08:16:23.245946,True,James Clayton,maria39@example.com,2022-04-10,0,0,Nor,Books,57.65
2269,534,543,sess_2228,purchase,2026-05-28 01:07:14.186925,True,James Singleton,laragregory@example.net,2025-05-19,0,0,Foreign,Home,419.9
8985,980,567,sess_2229,view,2025-07-03 05:51:09.226324,True,Karla Fowler,megansullivan@example.com,2021-11-13,0,0,Writer,Home,169.09
12828,1100,459,sess_2229,add_to_cart,2025-12-29 22:53:08.242937,True,David Lane,invalid_email,2022-07-31,1,1,Police,Sports,96.78
575,552,171,sess_223,add_to_cart,2025-12-28 08:23:00.181409,True,Tara Nelson,ebecker@example.org,2023-01-25,0,0,Step,Electronics,439.18
6109,987,950,sess_223,purchase,2026-03-15 07:33:37.214026,True,Linda House,myersjulian@example.com,2021-07-03,0,0,Hit,Electronics,279.15
2483,447,1022,sess_2230,add_to_cart,2026-03-15 03:55:20.186925,True,James White,andersonamanda@example.org,2026-03-12,0,0,Job,Home,410.03
4691,22,895,sess_2230,add_to_cart,2026-04-15 10:26:45.207677,True,Amanda Rodriguez,laceyblake@example.net,2024-06-07,0,0,Help,Books,420.1
13136,567,613,sess_2231,view,2026-03-17 19:53:45.245946,True,UNKNOWN,matthew66@example.com,2022-12-12,0,0,Security,Electronics,306.45
10376,797,1032,sess_2231,view,2026-05-22 00:38:22.228610,True,Wendy Wilson,jacobhess@example.net,2022-06-21,0,0,Interest,Electronics,142.17
9238,734,932,sess_2232,purchase,2025-08-29 06:57:45.228610,True,Veronica Robinson,michelleschmidt@example.org,2021-06-11,0,0,Small,Clothing,357.8
1091,461,747,sess_2233,view,2026-02-12 22:38:04.183414,True,Mark Garcia,cnicholson@example.org,2021-06-11,0,0,Lead,Books,33.07
8252,258,467,sess_2234,add_to_cart,2026-02-02 11:20:47.224321,True,James Villanueva,justinbarker@example.org,2024-11-10,0,0,Nation,Home,167.31
12534,1094,915,sess_2235,purchase,2025-12-06 09:30:06.240934,True,Amanda Clark,mosesbrenda@example.com,2025-06-26,0,0,Action,Sports,226.04
10381,586,747,sess_2236,purchase,2026-02-28 14:05:23.228610,True,Jennifer Shaffer,zlindsey@example.org,2025-11-08,0,0,Lead,Books,33.07
14270,695,636,sess_2237,add_to_cart,2025-06-11 08:20:19.249957,True,Michelle Holmes,imora@example.net,2022-09-20,0,0,Painting,Sports,266.26
10191,24,558,sess_2237,add_to_cart,2025-08-16 06:22:04.228610,True,Gerald Hill,rsmith@example.net,2024-05-29,0,0,Officer,Electronics,31.17
14964,378,425,sess_2237,add_to_cart,2026-04-13 11:24:18.253968,True,Natasha Wallace,pbailey@example.org,2021-10-19,0,0,Expect,Books,35.93
2237,510,488,sess_2237,add_to_cart,2026-05-06 00:07:13.186925,True,Paul Wheeler,kwebb@example.com,2022-05-22,0,0,Century,Clothing,102.85
11257,1094,444,sess_2238,add_to_cart,2025-09-09 18:10:22.237113,True,Amanda Clark,mosesbrenda@example.com,2025-06-26,0,0,Shake,Electronics,321.89
11500,246,72,sess_2238,purchase,2025-10-01 22:58:56.237113,True,Christopher Bell,jasonbarron@example.com,2022-04-19,0,0,Positive,Electronics,444.52
7428,109,224,sess_2238,purchase,2025-11-27 17:50:16.219548,True,UNKNOWN,sthomas@example.org,2023-11-22,0,0,Religious,Clothing,49.19
7810,157,1099,sess_2239,add_to_cart,2025-11-07 20:18:24.222317,True,Michael Johnson,jamesdaniel@example.com,2025-05-12,0,0,Watch,Sports,175.92
8449,950,102,sess_2239,view,2025-12-26 07:29:18.224321,True,Jennifer Harris,tatejessica@example.net,2025-11-19,0,0,Increase,Home,384.86
2124,742,160,sess_2239,view,2026-06-03 15:41:32.186925,True,Terry Krueger,stephanieoconnor@example.org,2023-01-29,0,0,Interest,Home,272.99
6268,67,793,sess_224,add_to_cart,2025-12-27 18:47:41.214026,True,Martin Hunter,pcampbell@example.org,invalid_date,0,0,Car,Sports,480.66
1275,615,632,sess_224,purchase,2026-03-20 10:53:51.183414,True,Mark Hernandez,zwoodard@example.net,2021-10-09,0,0,Relationship,Electronics,484.58
12649,654,522,sess_224,add_to_cart,2026-03-26 09:41:05.242937,True,Regina Vasquez,yvonnekim@example.com,2025-11-20,0,0,Radio,Books,0.0
10363,166,336,sess_224,purchase,2026-05-07 07:59:11.228610,True,Ashley Thomas,brittanysullivan@example.com,2024-10-29,0,0,Voice,Home,100.39
2442,644,554,sess_2240,purchase,2025-10-20 08:04:30.186925,True,Mark Shelton,xburke@example.com,2024-09-03,0,0,Page,Electronics,143.2
9504,633,278,sess_2241,view,2025-12-25 14:47:22.228610,True,Joshua Lane,ryanduran@example.org,2023-05-16,0,0,Interest,Books,319.34
12559,116,570,sess_2242,add_to_cart,2026-04-16 00:21:38.240934,True,Teresa Hamilton,jacob41@example.com,2023-10-12,0,0,Sign,Clothing,390.2
10784,914,1005,sess_2244,add_to_cart,2025-12-26 21:40:45.228610,True,Ashley Russell,jenniferwallace@example.net,2023-10-13,0,0,Cup,Sports,409.53
4700,354,596,sess_2244,view,2026-05-30 05:37:28.207677,True,UNKNOWN,jessica52@example.org,2021-08-16,0,0,Sound,Electronics,497.56
5052,749,830,sess_2244,view,2026-06-11 21:55:19.209185,True,Wayne Wilson,robert15@example.com,2023-05-11,0,0,Last,Electronics,460.19
14137,761,463,sess_2245,add_to_cart,2025-07-24 22:48:53.249957,True,William Garcia,butlerseth@example.net,2023-10-26,0,0,Laugh,Home,0.0
12581,24,425,sess_2245,add_to_cart,2025-07-27 04:05:00.240934,True,Gerald Hill,rsmith@example.net,2024-05-29,0,0,Expect,Books,35.93
12948,633,997,sess_2245,add_to_cart,2025-12-18 01:02:45.243940,True,Joshua Lane,ryanduran@example.org,2023-05-16,0,0,Role,Books,0.0
5537,359,260,sess_2245,view,2026-01-03 07:57:35.212022,True,Samuel Adams,ashleyunderwood@example.net,2024-04-22,0,0,Wear,Clothing,216.33
10049,289,477,sess_2245,purchase,2026-02-01 03:59:46.228610,True,Teresa Adams,lydiahunter@example.net,2021-12-07,0,0,Out,Home,122.88
13498,506,834,sess_2246,purchase,2025-06-17 17:20:14.245946,True,Maria Lopez,hfrederick@example.net,2024-10-03,0,0,Box,Home,276.14
1008,209,649,sess_2246,purchase,2025-06-27 11:40:54.183414,True,Christopher Nguyen,invalid_email,2024-04-08,1,1,Since,Electronics,283.98
4658,113,837,sess_2246,add_to_cart,2025-08-04 08:08:37.207677,True,Mitchell Morse,robertshelton@example.com,invalid_date,0,0,Once,Electronics,398.85
3784,10,757,sess_2246,add_to_cart,2026-01-25 07:14:20.195433,True,Andrea Wells,martinsara@example.com,2025-01-14,0,0,Voice,Home,243.29
2277,822,333,sess_2249,add_to_cart,2025-10-09 13:13:49.186925,True,Michael Padilla,sbarnes@example.org,2026-04-10,0,0,Walk,Sports,440.57
5093,727,756,sess_2249,purchase,2026-02-05 01:58:44.209185,True,Alexander Taylor,hollowaychad@example.com,2024-09-24,0,0,Thousand,Clothing,52.96
12302,965,5,sess_225,add_to_cart,2025-09-05 05:57:15.240934,True,Alicia Silva,lorrainewheeler@example.org,2023-05-27,0,0,Another,Clothing,274.47
5038,901,58,sess_2250,view,2025-12-09 11:48:22.209185,True,Jocelyn Stone,reynoldsjennifer@example.com,2026-02-20,0,0,Painting,Clothing,424.03
7258,1064,757,sess_2251,purchase,2025-06-27 21:13:23.219548,True,UNKNOWN,wanda50@example.com,2023-07-12,0,0,Voice,Home,243.29
8200,134,929,sess_2252,view,2026-04-04 07:04:27.224321,True,Dennis Rush,walkermary@example.net,2025-11-06,0,0,Another,Home,143.71
4414,267,488,sess_2253,view,2026-05-01 11:11:39.203543,True,Zachary West,katherine08@example.com,2025-09-27,0,0,Century,Clothing,102.85
11218,322,752,sess_2254,purchase,2025-08-25 22:32:16.237113,True,Michael Jacobs,gloverchristopher@example.net,2024-11-06,0,0,Age,Clothing,0.0
13875,306,1079,sess_2254,purchase,2025-10-03 08:02:34.247953,True,Michelle Owens,theresa67@example.net,2024-07-21,0,0,Someone,Books,24.86
4389,1085,1063,sess_2254,add_to_cart,2026-01-25 06:34:47.203543,True,Stephanie Green,jeremy96@example.com,2021-10-17,0,0,Treat,Books,244.7
457,1000,116,sess_2255,view,2025-07-06 15:19:42.181409,True,Paige Fitzpatrick,angelawood@example.com,2022-01-26,0,0,Imagine,Sports,0.0
888,84,340,sess_2256,add_to_cart,2026-05-31 00:47:44.181409,True,Nathan Ross,camerondevin@example.net,invalid_date,0,0,Care,Clothing,73.44
9017,391,858,sess_2257,add_to_cart,2026-03-06 00:30:01.227826,True,Jodi Wells,reyespeter@example.com,2021-08-10,0,0,Such,Clothing,124.39
6381,625,682,sess_2257,add_to_cart,2026-03-22 15:19:29.214026,True,Anthony Lee,jordanerik@example.net,2022-07-21,0,0,About,Electronics,444.03
14570,928,383,sess_2259,view,2025-07-09 07:49:58.249957,True,David Conrad,scott58@example.net,2025-06-11,0,0,Plant,Books,147.19
10745,1091,765,sess_2259,view,2025-10-12 21:41:45.228610,True,Martha Hill,ofreeman@example.com,2023-05-11,0,0,Agency,Clothing,0.0
9354,934,1079,sess_2259,add_to_cart,2026-01-18 13:54:48.228610,True,Frederick Alvarado,ibriggs@example.net,2021-10-14,0,0,Someone,Books,24.86
11786,800,605,sess_2259,view,2026-01-24 04:12:23.238931,True,UNKNOWN,james03@example.net,2026-05-23,0,0,Mr,Sports,411.32
4152,154,951,sess_226,view,2025-09-26 16:11:38.199974,True,Suzanne Flores,whiteraymond@example.net,2026-05-12,0,0,Simply,Electronics,0.0
2186,384,1039,sess_2260,view,2026-05-18 07:54:40.186925,True,Barbara Gray,simpsondana@example.org,2025-09-03,0,0,Magazine,Sports,130.91
12664,1031,559,sess_2261,add_to_cart,2025-09-19 10:07:49.242937,True,Thomas Knight,sarahsaunders@example.com,2023-06-25,0,0,Then,Sports,92.3
403,349,838,sess_2261,add_to_cart,2025-10-14 22:38:08.178635,True,Meghan Bates,pagesandra@example.com,2025-09-01,0,0,Skin,Clothing,148.97
3687,590,948,sess_2261,purchase,2025-10-20 21:02:12.186925,True,David Howard,kathleenclark@example.com,2022-09-04,0,0,Lose,Books,396.28
6198,775,975,sess_2261,purchase,2026-04-15 00:06:52.214026,True,Anthony Washington,garcianicole@example.org,2022-04-29,0,0,Enough,Sports,429.61
12037,253,778,sess_2261,purchase,2026-06-01 17:12:32.238931,True,Zachary Bauer,hjackson@example.com,2025-09-28,0,0,Two,Home,491.83
13665,598,230,sess_2263,view,2025-10-22 21:42:13.247953,True,Mr. Brian Rios,iwong@example.org,2024-11-06,0,0,Property,Home,25.94
2774,403,169,sess_2263,view,2026-03-22 05:29:12.186925,True,Anthony Allen,gpena@example.net,2022-12-23,0,0,Responsibility,Clothing,143.16
9986,380,286,sess_2263,view,2026-05-05 04:29:32.228610,True,Jeff Green,tconner@example.com,2023-02-02,0,0,Present,Home,0.0
2423,847,396,sess_2265,view,2025-12-06 19:30:00.186925,True,Kristi Wiley,lisa86@example.com,2025-04-16,0,0,Hot,Home,237.84
4138,748,1031,sess_2265,view,2026-01-01 04:33:33.199974,True,Karen Perez,tabithasmith@example.com,2023-09-11,0,0,Recently,Home,67.55
11178,322,666,sess_2265,purchase,2026-05-01 15:26:45.235934,True,Michael Jacobs,gloverchristopher@example.net,2024-11-06,0,0,Yard,Clothing,236.36
10565,829,1038,sess_2265,add_to_cart,2026-05-05 23:00:25.228610,True,Shelby Holder,mrose@example.com,invalid_date,0,0,Stay,Home,439.03
12861,269,446,sess_2266,view,2026-02-14 14:39:40.242937,True,William Montoya,mho@example.net,2022-04-13,0,0,Page,Sports,0.0
14563,210,752,sess_2267,view,2025-07-16 23:50:14.249957,True,Heather Lawson,lramirez@example.org,2022-12-09,0,0,Age,Clothing,0.0
2358,974,381,sess_2267,add_to_cart,2025-09-19 06:57:53.186925,True,Hunter Cantu,invalid_email,2026-05-23,1,1,Good,Clothing,227.27
9807,553,302,sess_2268,add_to_cart,2026-02-16 04:01:23.228610,True,Sandra Kelly,morrisanthony@example.net,2023-10-07,0,0,Crime,Sports,164.33
11330,1081,35,sess_2269,view,2026-02-15 09:22:04.237113,True,Sonya Cabrera,michael78@example.net,2023-11-24,0,0,Beautiful,Sports,271.31
8456,825,28,sess_227,view,2025-06-27 06:38:05.224321,True,Mark Torres,dylansosa@example.com,invalid_date,0,0,Best,Clothing,31.22
4223,839,856,sess_227,purchase,2026-04-15 19:23:54.199974,True,John Hernandez,brianjohnson@example.com,2023-07-14,0,0,Future,Books,358.21
2696,598,952,sess_2270,add_to_cart,2025-08-10 22:23:58.186925,True,Mr. Brian Rios,iwong@example.org,2024-11-06,0,0,Mission,Books,0.0
2585,400,576,sess_2271,view,2026-03-13 05:19:29.186925,True,Brittany Mack,kyle12@example.com,2023-11-02,0,0,Same,Home,101.4
3810,869,850,sess_2273,view,2025-06-29 22:04:08.195433,True,Jordan Bolton,gamblejudith@example.org,2023-01-11,0,0,Add,Clothing,475.68
8759,746,666,sess_2273,view,2026-03-22 02:57:20.226324,True,Anna Barber,allisonmegan@example.org,2023-02-27,0,0,Yard,Clothing,236.36
3616,98,869,sess_2273,purchase,2026-05-24 01:27:41.186925,True,Tamara Soto,vmurphy@example.net,2024-04-02,0,0,Point,Home,0.0
13624,849,888,sess_2274,add_to_cart,2025-11-27 13:06:44.247953,True,James Burns,ecastaneda@example.com,2023-11-27,0,0,Room,Electronics,55.85
14809,163,1013,sess_2274,view,2025-12-03 10:14:30.251960,True,Jessica Moore,cathy72@example.org,2024-12-26,0,0,Here,Books,147.66
10980,445,494,sess_2276,purchase,2026-01-13 19:19:03.235934,True,Melissa Johnson,gregorymatthew@example.org,2025-02-27,0,0,War,Sports,174.13
7136,924,864,sess_2276,purchase,2026-01-24 07:20:56.218542,True,Danielle Ramos,barneskenneth@example.org,2021-12-23,0,0,Including,Electronics,0.0
7560,626,433,sess_2278,purchase,2025-10-17 03:27:48.219548,True,Keith Russell PhD,travishogan@example.net,2021-11-18,0,0,Heart,Electronics,155.71
14374,708,624,sess_2278,view,2025-12-05 13:53:46.249957,True,Kathleen Scott,dawn79@example.org,2022-04-27,0,0,Situation,Sports,368.1
1480,432,285,sess_2278,purchase,2026-02-04 16:15:03.185418,True,Tammy Pham,michelle22@example.com,2026-03-08,0,0,Agency,Books,381.61
12882,988,657,sess_2278,add_to_cart,2026-04-11 14:19:36.242937,True,Joseph Patrick,brittanyjohnson@example.net,2021-07-20,0,0,Center,Sports,423.47
11098,1092,521,sess_2279,view,2025-10-25 12:56:50.235934,True,Robert Sanford,jamesward@example.com,2023-10-19,0,0,Exactly,Books,311.06
13224,708,821,sess_2279,add_to_cart,2025-11-19 09:31:43.245946,True,Kathleen Scott,dawn79@example.org,2022-04-27,0,0,Three,Sports,202.0
12489,785,366,sess_228,add_to_cart,2025-12-11 19:57:32.240934,True,David Vang,emiller@example.com,2022-08-09,0,0,Including,Books,36.6
9184,982,403,sess_228,view,2026-01-16 13:49:35.228610,True,Jeffrey Hill,michael26@example.com,invalid_date,0,0,Trip,Clothing,442.3
6864,388,588,sess_228,view,2026-06-04 16:51:35.216529,True,Michael Lopez,invalid_email,2026-02-03,1,1,Next,Home,419.04
5775,770,407,sess_2280,add_to_cart,2025-07-10 21:41:38.212022,True,Connie Wright,invalid_email,2022-06-15,1,1,Both,Books,123.93
2578,438,985,sess_2281,add_to_cart,2025-06-29 19:01:01.186925,True,Rebecca Norris,briansawyer@example.com,2022-01-10,0,0,Carry,Electronics,0.0
8356,129,73,sess_2281,view,2025-07-15 02:34:23.224321,True,Tammy Patton,april56@example.org,2025-02-12,0,0,Law,Clothing,0.0
10292,127,125,sess_2281,purchase,2025-09-22 04:11:29.228610,True,UNKNOWN,brownkenneth@example.net,2025-10-24,0,0,Born,Home,430.77
4244,486,374,sess_2281,add_to_cart,2025-09-30 02:10:49.199974,True,Sean Galloway,kelly54@example.com,2025-02-08,0,0,College,Home,458.59
1054,643,490,sess_2281,purchase,2025-12-23 14:36:54.183414,True,Robert Hernandez,jacobruiz@example.org,2025-06-25,0,0,Game,Sports,0.0
14279,963,534,sess_2281,purchase,2026-01-03 12:25:45.249957,True,Katherine Beasley,jonathancortez@example.com,2021-08-11,0,0,Guy,Home,354.9
6524,947,767,sess_2281,purchase,2026-04-22 22:46:18.216529,True,Mackenzie Pena,martinezrobert@example.net,2022-01-17,0,0,Add,Sports,464.61
3703,189,851,sess_2282,view,2025-12-28 01:26:14.186925,True,Kyle Holloway,yhopkins@example.net,2023-01-23,0,0,Policy,Clothing,407.12
3127,19,573,sess_2283,purchase,2025-10-02 19:55:19.186925,True,Katherine Smith,cclark@example.net,2024-07-16,0,0,Tax,Clothing,435.6
14166,577,854,sess_2284,view,2025-07-27 06:18:59.249957,True,Danny Andrews,fscott@example.net,2022-01-19,0,0,Customer,Electronics,170.87
11835,759,615,sess_2284,view,2025-08-23 23:39:32.238931,True,Christine Molina,ortizdavid@example.org,2022-11-08,0,0,Stop,Clothing,271.46
11167,948,645,sess_2284,purchase,2025-11-02 02:18:21.235934,True,Alisha Abbott,tiffany66@example.org,2025-03-02,0,0,Brother,Sports,305.95
10760,242,467,sess_2284,view,2026-05-02 01:11:28.228610,True,Sabrina Williamson,bestdevin@example.net,2022-01-07,0,0,Nation,Home,167.31
14720,514,1006,sess_2286,add_to_cart,2025-06-19 18:44:14.251960,True,Mark Greene,stevenjackson@example.net,2023-03-19,0,0,Girl,Sports,410.7
5327,329,1026,sess_2286,add_to_cart,2025-08-06 18:21:43.211509,True,Juan Lara,invalid_email,2025-05-28,1,1,Even,Clothing,163.17
3461,915,408,sess_2287,purchase,2026-03-20 17:11:55.186925,True,Steven Mcgee,shawaaron@example.net,2026-04-25,0,0,Entire,Sports,453.86
1436,1045,117,sess_2288,add_to_cart,2026-03-07 02:59:44.183414,True,Jacqueline Evans,potterjoshua@example.net,2021-07-01,0,0,Book,Books,90.81
13744,356,535,sess_229,purchase,2026-04-12 14:22:19.247953,True,Rebecca Hill,carolmooney@example.net,2023-03-28,0,0,Across,Electronics,309.96
92,1016,22,sess_229,add_to_cart,2026-06-06 15:46:52.178635,True,Samantha Khan,donna39@example.net,2022-06-25,0,0,Culture,Books,267.5
103,283,55,sess_2290,purchase,2026-04-11 11:40:27.178635,True,Casey Stanley,ischmitt@example.com,2021-11-19,0,0,Put,Home,105.23
1589,1073,453,sess_2291,purchase,2025-09-11 11:55:14.185418,True,John Williams,karenrussell@example.net,2024-08-31,0,0,Director,Books,97.09
12983,28,13,sess_2291,add_to_cart,2026-01-17 14:00:14.243940,True,Norma Cook,iford@example.net,2026-01-25,0,0,Structure,Electronics,267.02
3088,31,326,sess_2291,add_to_cart,2026-01-18 22:04:03.186925,True,Melissa Schmidt,sherry32@example.com,2024-08-28,0,0,Challenge,Home,0.0
4093,346,1091,sess_2291,view,2026-01-20 08:26:05.199974,True,Michelle Kennedy,michellegibson@example.net,2025-05-28,0,0,Mention,Sports,474.38
10218,207,914,sess_2291,view,2026-02-15 17:24:34.228610,True,David Thompson,sserrano@example.net,2022-07-18,0,0,Compare,Home,114.22
8245,883,886,sess_2291,view,2026-03-06 01:18:37.224321,True,Sarah Valdez,invalid_email,2024-08-08,1,1,Truth,Electronics,274.25
2219,810,1058,sess_2291,purchase,2026-04-05 16:49:46.186925,True,Jeffrey Craig,invalid_email,2026-02-16,1,1,Choice,Electronics,207.63
872,670,780,sess_2291,add_to_cart,2026-05-23 04:50:54.181409,True,Christopher Lawrence,slester@example.com,2025-12-18,0,0,Whether,Home,198.66
13030,313,761,sess_2293,purchase,2025-07-10 04:56:19.243940,True,Christina Kline,mcconnelldylan@example.net,2023-10-22,0,0,Say,Sports,0.0
14696,857,1065,sess_2293,purchase,2025-11-09 02:00:35.251960,True,Jamie Leon,heather02@example.com,2023-03-20,0,0,Ok,Clothing,368.35
6492,101,164,sess_2293,purchase,2026-04-29 16:42:50.216529,True,UNKNOWN,ihubbard@example.com,2023-06-13,0,0,Office,Books,180.09
11281,597,19,sess_2294,view,2025-07-26 18:11:28.237113,True,Edward Brewer DDS,kevinlong@example.net,2021-07-30,0,0,Know,Books,179.73
2753,1029,273,sess_2294,add_to_cart,2026-04-08 21:45:16.186925,True,Tamara Vasquez,angel60@example.net,2026-05-24,0,0,Drug,Sports,116.47
8737,583,347,sess_2294,purchase,2026-05-04 13:42:27.226324,True,Evan Sanders,edwardspatricia@example.org,invalid_date,0,0,What,Books,283.67
1910,287,943,sess_2295,add_to_cart,2025-07-20 22:31:18.186925,True,Jessica Hess,dennis12@example.com,2023-03-21,0,0,Although,Clothing,326.92
14424,249,235,sess_2295,view,2026-02-05 13:34:22.249957,True,Steven Jones,teresa87@example.net,2022-04-15,0,0,Two,Clothing,278.39
6219,61,982,sess_2295,purchase,2026-04-08 07:29:32.214026,True,Kathryn Mccormick,charles69@example.net,invalid_date,0,0,Environment,Clothing,310.57
9371,243,995,sess_2295,view,2026-05-14 17:42:31.228610,True,Lori Thomas,callen@example.com,2023-12-25,0,0,Administration,Sports,488.38
9331,244,219,sess_2296,purchase,2025-12-27 19:52:52.228610,True,Joseph Harris,bmorrison@example.org,2023-05-02,0,0,Girl,Books,382.3
925,673,681,sess_2296,add_to_cart,2026-01-26 23:10:59.181409,True,Jessica Rangel,tony67@example.org,2021-08-19,0,0,Back,Home,184.06
14216,510,1011,sess_2296,purchase,2026-03-01 02:24:09.249957,True,Paul Wheeler,kwebb@example.com,2022-05-22,0,0,Our,Sports,0.0
2327,461,523,sess_2296,purchase,2026-03-31 01:00:00.186925,True,Mark Garcia,cnicholson@example.org,2021-06-11,0,0,Beat,Home,352.17
5201,705,331,sess_2297,view,2025-08-24 19:37:15.209185,True,Sierra Harrison,lrodriguez@example.net,2025-01-01,0,0,Home,Books,248.02
5389,978,526,sess_2297,add_to_cart,2025-09-03 05:37:06.212022,True,Mark Allen,alyssa58@example.net,2023-11-10,0,0,Country,Electronics,186.03
9553,682,161,sess_2297,add_to_cart,2026-04-07 21:56:54.228610,True,Jason Contreras,jackpatton@example.com,2024-10-15,0,0,Pattern,Home,198.49
9976,629,294,sess_2297,add_to_cart,2026-05-04 20:08:29.228610,True,Tyler Anderson,andrescarpenter@example.net,2025-07-24,0,0,Bill,Electronics,70.36
